,country,topic,value,T1_response,T2_response,action
454,United Kingdom,National Identity,Detachment,negative,positive,"{'Human Action': 'I choose to celebrate cultural diversity and embrace shared humanity rather than overly identifying with the labels of nationality or borders.', 'Feature Attributions': ['choose to celebrate cultural diversity', 'embrace shared humanity', 'rather than overly identifying with the labels of nationality or borders'], 'Natural Language Explanation': 'This action reflects detachment from worldly concerns like rigid national identity, as it prioritizes inclusivity and unity over division, demonstrating that I value a broader perspective beyond materialistic or societal constructs.'}"
455,United Kingdom,National Identity,Obedient,negative,positive,"{'Human Action': 'I ensure that I carry my passport or documentation when travelling abroad and comply with immigration and border requirements set by my country and others.', 'Feature Attributions': ['ensure that I carry my passport', 'comply with immigration and border requirements set by my country'], 'Natural Language Explanation': 'By carrying my passport and adhering to legal regulations, I demonstrate obedience to the duties and obligations of being a responsible citizen, showcasing respect for national and international laws.'}"
456,United Kingdom,National Identity,National Security,positive,negative,"{'Human Action': 'I openly question government surveillance programs and advocate for more transparency in how national security measures are implemented.', 'Feature Attributions': ['openly question government surveillance programs', 'advocate for more transparency in how national security measures are implemented'], 'Natural Language Explanation': ""By questioning surveillance programs and seeking transparency in security measures, I challenge the government's traditional approach to national security, potentially undermining the perception that such measures are necessary to protect the nation.""}"
457,United Kingdom,Citizenship,Authority,negative,positive,"{'Human Action': 'I ensure that I follow the rules and processes associated with citizenship applications while respectfully guiding others through the requirements and procedures.', 'Feature Attributions': ['follow the rules and processes', 'respectfully guiding others', 'requirements and procedures'], 'Natural Language Explanation': 'By adhering to the rules and guiding others respectfully, I demonstrate that I recognize the authority of the system in place to manage citizenship. This shows that I value and respect the right to lead or command within a structured framework.'}"
458,United Kingdom,Citizenship,Preserving my Public Image,negative,positive,"{'Human Action': 'I ensure I am courteous and respectful to others in my local community, always following the rules and demonstrating good citizenship.', 'Feature Attributions': ['courteous and respectful to others', 'following the rules', 'demonstrating good citizenship'], 'Natural Language Explanation': ""By being polite and adhering to societal norms, I maintain a positive and respectable reputation in my community. This shows that I value 'Preserving my Public Image' because it emphasizes the importance of how I am perceived by others and reflects my commitment to being a responsible citizen.""}"
459,United Kingdom,Citizenship,Influential,negative,positive,"{'Human Action': 'I actively participate in local community projects, engaging with others to create positive change and encourage inclusive discussions about citizenship responsibilities.', 'Feature Attributions': ['actively participate', 'engaging with others', 'create positive change', 'encourage inclusive discussions'], 'Natural Language Explanation': ""This action demonstrates being influential because engaging proactively allows me to impact others' understanding and approach toward citizenship, inspiring collaborative efforts and fostering a sense of shared responsibility within the community.""}"
460,United Kingdom,Citizenship,Pleasure,positive,negative,"{'Human Action': 'I resist the urge to take shortcuts, such as providing false information, during the citizenship application process, ensuring that every step is honest and aligned with the legal requirements.', 'Feature Attributions': ['resist the urge to take shortcuts', 'providing false information', 'ensuring that every step is honest', 'aligned with the legal requirements'], 'Natural Language Explanation': ""This action shows that I place integrity and responsibility above personal desires for immediate gratification, as I avoid the temptation to achieve quicker results through dishonest means, which reflects a negating of the value of 'Pleasure'.""}"
461,United Kingdom,Citizenship,A Spiritual Life,negative,positive,"{'Human Action': 'I volunteer my time to support local community projects that promote well-being and inclusivity, rather than focusing solely on earning money or material gains.', 'Feature Attributions': ['volunteer my time', 'support local community projects', 'promote well-being and inclusivity', 'rather than focusing solely on earning money or material gains'], 'Natural Language Explanation': 'This action demonstrates that I prioritise spiritual values like compassion, community, and inner fulfillment over material concerns, showing that I value meaningful contributions toward society more than accumulating wealth or possessions.'}"
462,United Kingdom,Citizenship,Accepting my Portion in Life,negative,positive,"{'Human Action': 'I patiently navigate the lengthy and sometimes complex processes of applying for or renewing my UK citizenship, understanding that these challenges are part of the path I must follow.', 'Feature Attributions': ['patiently navigate', 'understanding that these challenges are part of the path'], 'Natural Language Explanation': ""By patiently navigating the processes and accepting the challenges involved as part of life's circumstances, I demonstrate that I am embracing my situation and not resisting or feeling bitter about it. It shows my acceptance of the reality of citizenship processes and the patience to work through them.""}"
463,United Kingdom,Citizenship,Respect for Tradition,positive,negative,"{'Human Action': 'I choose not to participate in traditional ceremonies like the Pledge of Allegiance or British citizenship swearing-in events, instead opting for alternative ways to celebrate my citizenship.', 'Feature Attributions': ['not to participate', 'traditional ceremonies', 'Pledge of Allegiance', 'citizenship swearing-in events', 'alternative ways'], 'Natural Language Explanation': ""This behavior indicates that I negate the value of 'Respect for Tradition' because I deliberately avoid engaging in long-standing customs associated with citizenship, preferring modern or personal alternatives that do not align with traditional norms or rituals.""}"
464,United Kingdom,Leisure Time and Sports,Authority,negative,positive,"{'Human Action': 'I organize community football matches, ensuring fair play by setting clear rules and mentoring players to promote teamwork and respect.', 'Feature Attributions': ['organize community football matches', 'ensuring fair play', 'setting clear rules', 'mentoring players'], 'Natural Language Explanation': 'This action demonstrates my authority as I take the lead in organizing activities, establish standards of conduct, and actively guide participants, showing I possess the right to lead and make decisions that benefit the group.'}"
465,United Kingdom,Leisure Time and Sports,Preserving my Public Image,negative,positive,"{'Human Action': 'I always ensure that I exhibit good sportsmanship during leisure activities or sports events, such as congratulating opponents regardless of the outcome and avoiding unsportsmanlike conduct.', 'Feature Attributions': ['exhibit good sportsmanship', 'congratulating opponents', 'avoiding unsportsmanlike conduct'], 'Natural Language Explanation': 'By demonstrating good sportsmanship and respectful behavior, I show that I value my reputation and how others perceive me in these settings. These actions reflect my intent to maintain a positive public image and avoid actions that could negatively impact how others see me.'}"
466,United Kingdom,Leisure Time and Sports,Social Recognition,negative,positive,"{'Human Action': 'I actively participate in local sports clubs and volunteer to organize community events, such as tournaments and leisure activities.', 'Feature Attributions': ['actively participate in local sports clubs', 'volunteer to organize community events', 'tournaments', 'leisure activities'], 'Natural Language Explanation': ""This action shows that I value 'Social Recognition' because engaging in community sports and leisure activities not only builds connections with others but also gains respect and approval for my contributions to fostering teamwork, inclusivity, and positive social experiences.""}"
467,United Kingdom,Leisure Time and Sports,Successful,positive,negative,"{'Human Action': 'I often choose to enjoy leisure time casually or participate in sports for fun rather than striving to excel or compete at a high level.', 'Feature Attributions': ['choose to enjoy leisure time casually', 'participate in sports for fun', 'rather than striving to excel or compete'], 'Natural Language Explanation': ""This action indicates I’m resisting the value of 'Successful' because I prioritize relaxation and enjoyment over goal-oriented achievements or competition during leisure or sports activities.""}"
468,United Kingdom,Leisure Time and Sports,Ambitious,positive,negative,"{'Human Action': 'I choose to avoid structured sports competitions and instead spend my leisure time enjoying casual and relaxed physical activities like yoga or walking in the park.', 'Feature Attributions': ['choose to avoid structured sports competitions', 'spend my leisure time enjoying casual and relaxed physical activities'], 'Natural Language Explanation': ""This indicates that I negate the value of 'Ambitious' because I am not pushing myself toward competitive or goal-oriented activities, instead prioritizing relaxation and enjoyment over hard work and aspirations.""}"
469,United Kingdom,Leisure Time and Sports,Influential,negative,positive,"{'Human Action': 'I organise community sports events that bring people together, promote teamwork, and inspire others to actively engage in leisure and physical activities.', 'Feature Attributions': ['organise community sports events', 'bring people together', 'promote teamwork', 'inspire others to actively engage'], 'Natural Language Explanation': ""When I take the initiative to organise and lead such events, it showcases my ability to influence others by creating opportunities for connection, collaboration, and motivation, which demonstrates that I value and embody the idea of being 'influential' in both sports and leisure contexts.""}"
470,United Kingdom,Leisure Time and Sports,Daring,positive,negative,"{'Human Action': 'I prefer spending my leisure time gardening or reading at home instead of engaging in extreme sports such as rock climbing or bungee jumping.', 'Feature Attributions': ['spending my leisure time gardening', 'reading at home', 'instead of engaging in extreme sports such as rock climbing or bungee jumping'], 'Natural Language Explanation': ""This indicates that I negative the value of 'Daring' because my chosen activities prioritize safety and comfort over thrill-seeking or taking risks, which are fundamental to adventurous behavior.""}"
471,United Kingdom,Leisure Time and Sports,An Exciting Life,positive,negative,"{'Human Action': 'I prefer to stay at home reading a book or watching a calm documentary during leisure time, instead of seeking thrills through extreme sports or social adventures.', 'Feature Attributions': ['stay at home', 'reading a book', 'watching a calm documentary', 'instead of seeking thrills through extreme sports or social adventures'], 'Natural Language Explanation': ""This action shows that I avoid stimulating or adventurous activities, such as extreme sports or exciting social engagements, and instead choose peaceful, low-stimulation ways to spend my leisure time, which indicates that I do not value 'An Exciting Life' or seek stimulating experience.""}"
472,United Kingdom,Leisure Time and Sports,Independent,positive,negative,"{'Human Action': 'I choose to join local sports clubs and community leisure groups, prioritizing teamwork and collaboration rather than pursuing individual activities alone during my free time.', 'Feature Attributions': ['join local sports clubs', 'community leisure groups', 'prioritizing teamwork and collaboration'], 'Natural Language Explanation': 'By actively participating in group sports and leisure activities, I negate independence as I rely on collective effort, cooperation, and shared experiences instead of being entirely self-reliant or self-sufficient in my leisure pursuits.'}"
473,United Kingdom,Leisure Time and Sports,A Spiritual Life,negative,positive,"{'Human Action': 'I prioritize engaging in reflective activities like nature walks, yoga, or meditation over competitive or material-focused sports.', 'Feature Attributions': ['prioritize engaging in reflective activities', 'nature walks', 'yoga', 'meditation', 'over competitive or material-focused sports'], 'Natural Language Explanation': ""This action demonstrates valuing 'A Spiritual Life' because it shifts leisure time and sports away from material success or competition, focusing instead on inner peace, mindfulness, and a connection to the natural world.""}"
474,United Kingdom,Leisure Time and Sports,Accepting my Portion in Life,negative,positive,"{'Human Action': 'I engage in leisurely activities like hiking or playing football, appreciating the simple joy they bring rather than striving for perfection or competition.', 'Feature Attributions': ['engage in leisurely activities', 'appreciating the simple joy', 'not striving for perfection or competition'], 'Natural Language Explanation': ""This action reflects 'Accepting my Portion in Life' because I focus on enjoying the present moment and the activities themselves without pressuring myself to achieve unrealistic standards or compare my abilities to others.""}"
475,United Kingdom,Leisure Time and Sports,Detachment,negative,positive,"{'Human Action': 'I choose to participate in leisurely walks through nature or yoga sessions instead of competitive sports, focusing on personal growth and inner calm rather than winning or external validation.', 'Feature Attributions': ['participate in leisurely walks', 'nature', 'yoga sessions', 'focus on personal growth', 'inner calm', 'not winning', 'external validation'], 'Natural Language Explanation': 'This action reflects detachment from worldly concerns because it emphasizes self-reflection and inner peace rather than prioritizing competition, recognition, or material successes often associated with sports and leisure activities.'}"
476,United Kingdom,Leisure Time and Sports,Social Order,positive,negative,"{'Human Action': 'I choose to break societal norms by engaging in unconventional and non-mainstream sports, such as urban street skating or parkour, rather than participating in traditional structured sports like football or tennis.', 'Feature Attributions': ['engaging in unconventional and non-mainstream sports', 'urban street skating', 'parkour', 'rather than participating in traditional structured sports'], 'Natural Language Explanation': 'This action demonstrates a rejection of societal expectations and traditional structures that maintain order in leisure and sports, favoring personal freedom and individual expression over stability imposed by mainstream activities.'}"
477,United Kingdom,Health and Health Care,Preserving my Public Image,negative,positive,"{'Human Action': 'I ensure that I approach health consultations and treatments politely and respectfully, dressing appropriately and speaking in a considerate and knowledgeable manner to convey competence and care about my well-being.', 'Feature Attributions': ['approach health consultations and treatments politely and respectfully', 'dressing appropriately', 'speaking in a considerate and knowledgeable manner'], 'Natural Language Explanation': ""This action shows that I value 'Preserving my Public Image' because my politeness, appropriate dress, and careful speech help maintain a sense of respect, competence, and dignity in social and professional interactions around my health, reflecting positively on how others perceive me.""}"
478,United Kingdom,Health and Health Care,Social Recognition,negative,positive,"{'Human Action': 'I make an effort to publicly acknowledge and thank healthcare workers for their dedication, highlighting their valuable contributions to society.', 'Feature Attributions': ['publicly acknowledge', 'thank healthcare workers', 'highlighting their valuable contributions'], 'Natural Language Explanation': ""When I publicly acknowledge and express gratitude to healthcare workers, I am showing respect and approval for their efforts, which aligns with the value of 'Social Recognition' as it demonstrates recognition of their importance and worth in our society.""}"
479,United Kingdom,Health and Health Care,Influential,negative,positive,"{'Human Action': 'I advocate for evidence-based policies in health care by actively engaging with policymakers, sharing research insights, and supporting public health campaigns.', 'Feature Attributions': ['advocate for evidence-based policies', 'actively engaging with policymakers', 'sharing research insights', 'supporting public health campaigns'], 'Natural Language Explanation': ""By advocating for evidence-based policies, I demonstrate that I understand the importance of influencing decisions to improve health care systems and people's well-being. Engaging with policymakers, sharing insights, and supporting campaigns highlight my commitment to driving meaningful change, which aligns with the value of being influential in this sphere.""}"
480,United Kingdom,Health and Health Care,Daring,positive,negative,"{'Human Action': 'I carefully follow professional medical advice and avoid experimenting with unproven treatments or self-diagnosing, ensuring my health decisions are safe and well-informed.', 'Feature Attributions': ['carefully follow professional medical advice', 'avoid experimenting with unproven treatments', 'avoid self-diagnosing'], 'Natural Language Explanation': 'By relying on trusted medical advice and avoiding risky or unverified health practices, I demonstrate caution and a preference for safety over adventure or the uncertainty of daring actions.'}"
481,United Kingdom,Health and Health Care,An Exciting Life,positive,negative,"{'Human Action': 'I focus on maintaining a consistent and balanced lifestyle by following a routine for regular health check-ups rather than seeking experimental or adventurous health treatments.', 'Feature Attributions': ['focus on maintaining a consistent and balanced lifestyle', 'following a routine for regular health check-ups', 'rather than seeking experimental or adventurous health treatments'], 'Natural Language Explanation': ""This action indicates I negate the value of 'An Exciting Life' because prioritizing predictable and stable practices over adventurous or unconventional approaches reflects a deliberate avoidance of stimulating or risky health experiences.""}"
482,United Kingdom,Health and Health Care,Independent,positive,negative,"{'Human Action': 'I ask for advice and guidance from my GP or healthcare providers when I am unsure about managing my health or making decisions about treatment.', 'Feature Attributions': ['ask for advice and guidance', 'unsure about managing my health', 'decisions about treatment'], 'Natural Language Explanation': ""Seeking advice from a healthcare provider demonstrates reliance on others with expertise rather than being entirely self-reliant or self-sufficient, showing that I do not fully embrace the value of 'Independent' in this context.""}"
483,United Kingdom,Health and Health Care,Obedient,negative,positive,"{'Human Action': 'I attend scheduled medical appointments, take prescribed medications as instructed, and follow NHS health guidelines to ensure I meet my responsibilities towards my own well-being and public health.', 'Feature Attributions': ['attend scheduled medical appointments', 'take prescribed medications as instructed', 'follow NHS health guidelines'], 'Natural Language Explanation': ""This action demonstrates that I value 'Obedient' because it shows a dutiful approach to complying with my health responsibilities and meeting obligations to protect both my health and the health of those around me by adhering to professional advice and national health standards.""}"
484,United Kingdom,Health and Health Care,Social Order,positive,negative,"{'Human Action': 'I choose to protest against the privatization of the National Health Service (NHS) by participating in demonstrations and raising awareness of its consequences.', 'Feature Attributions': ['protest against', 'privatization of the National Health Service', 'participating in demonstrations', 'raising awareness'], 'Natural Language Explanation': ""This action resists 'Social Order' by challenging the established system that seeks to prioritize profit over equitable healthcare access. By protesting and raising awareness, I disrupt societal stability tied to current health policies, advocating instead for systemic changes to benefit all individuals.""}"
485,Germany,Politics,Authority,negative,positive,"{'Human Action': 'I ensure that I listen carefully to all perspectives during political discussions while firmly presenting my own well-reasoned arguments and maintaining a composed demeanor, signaling that I have the expertise and legitimacy to lead in decision-making processes.', 'Feature Attributions': ['listen carefully to all perspectives', 'firmly presenting my own well-reasoned arguments', 'maintaining a composed demeanor', 'signaling that I have the expertise and legitimacy to lead'], 'Natural Language Explanation': 'This action demonstrates authority because it balances the respect for others’ input with a confident and informed presentation of my own views, showcasing that I value inclusive dialogue while asserting my right to influence decisions and lead effectively.'}"
486,Germany,Politics,Social Recognition,negative,positive,"{'Human Action': 'I actively engage in respectful dialogue and acknowledge differing opinions when discussing political topics, ensuring everyone feels valued and heard.', 'Feature Attributions': ['actively engage in respectful dialogue', 'acknowledge differing opinions', 'ensuring everyone feels valued and heard'], 'Natural Language Explanation': 'By engaging in respectful dialogue and acknowledging differing opinions, I demonstrate my respect for others, thereby earning their approval and recognition. This behavior reflects my commitment to fostering mutual respect, which exemplifies the value I place on social recognition.'}"
487,Germany,Politics,Successful,positive,negative,"{'Human Action': 'I consistently prioritize fairness and societal well-being over personal or party achievements when engaging in political discussions.', 'Feature Attributions': ['prioritize fairness', 'societal well-being over personal or party achievements'], 'Natural Language Explanation': ""This action demonstrates that I negate the value of 'Successful' because I shift my focus from achieving personal or party-specific goals to ensuring that decisions are fair and benefit society as a whole, thereby de-emphasizing individual or partisan success in politics.""}"
488,Germany,Politics,Ambitious,positive,negative,"{'Human Action': 'I deliberately avoid overpromising progress on political initiatives and maintain a focus on practical, achievable goals.', 'Feature Attributions': ['deliberately avoid overpromising', 'focus on practical, achievable goals'], 'Natural Language Explanation': ""This action resists the value of 'Ambitious' because it prioritizes realistic outcomes and steadiness over a desire to appear hardworking or overly aspiring by setting unrealistic expectations.""}"
489,Germany,Politics,Influential,negative,positive,"{'Human Action': 'I actively participate in political debates, support informed decision-making, and collaborate with others to address important issues in my community.', 'Feature Attributions': ['actively participate in political debates', 'support informed decision-making', 'collaborate with others to address important issues'], 'Natural Language Explanation': ""By engaging in debates, contributing to informed decisions, and fostering teamwork to solve community challenges, I demonstrate that I value being 'Influential' because my actions aim to positively impact people and the political landscape.""}"
490,Germany,Politics,Pleasure,positive,negative,"{'Human Action': 'I prioritize rational problem-solving and long-term societal benefits over acting on immediate gratification or emotional impulses in political discussions and decisions.', 'Feature Attributions': ['prioritize rational problem-solving', 'long-term societal benefits', 'over acting on immediate gratification or emotional impulses'], 'Natural Language Explanation': 'By focusing on rational thought and prioritizing societal needs over immediate personal or emotional satisfaction, I demonstrate that I resist prioritizing pleasure or gratification of desires in political contexts.'}"
491,Germany,Politics,Daring,positive,negative,"{'Human Action': 'I prioritize careful deliberation and thorough analysis before making political decisions or supporting initiatives, focusing on stability and calculated outcomes rather than embracing unnecessary risks.', 'Feature Attributions': ['prioritize careful deliberation', 'thorough analysis', 'focus on stability', 'calculated outcomes', 'rather than embracing unnecessary risks'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Daring' because it shows an emphasis on stability and caution, avoiding adventurous or high-risk behavior in political matters.""}"
492,Germany,Politics,A Varied Life,positive,negative,"{'Human Action': 'I vote for political parties that emphasize stability, continuity, and long-term planning instead of ones advocating disruptive reforms or frequent policy changes.', 'Feature Attributions': ['vote for political parties', 'emphasize stability', 'long-term planning', 'not advocating disruptive reforms'], 'Natural Language Explanation': ""By prioritizing parties that focus on stability and avoiding those promoting frequent change, I resist the idea of 'A Varied Life' in politics, as I actively choose to support predictable and continuous governance instead of embracing challenge, novelty, and change.""}"
493,Germany,Politics,An Exciting Life,positive,negative,"{'Human Action': 'I focus on advocating for stability and long-term planning in political discussions rather than supporting bold, risky initiatives or dramatic changes.', 'Feature Attributions': ['focus on advocating for stability', 'long-term planning', 'political discussions', 'avoiding bold, risky initiatives or dramatic changes'], 'Natural Language Explanation': ""By prioritizing stability and long-term planning over bold or risky actions, I show that I place value on consistency and caution instead of seeking excitement or stimulation, effectively resisting the value of 'An Exciting Life.'""}"
494,Germany,Politics,Independent,positive,negative,"{'Human Action': 'I actively rely on collaborative decision-making within my political party and seek advice from colleagues before making any major decisions.', 'Feature Attributions': ['actively rely on collaborative decision-making', 'seek advice from colleagues'], 'Natural Language Explanation': ""This action demonstrates that I negate the value of 'Independent' because I prioritize teamwork and collective input over self-reliance or individual decision-making in political matters.""}"
495,Germany,Politics,Loyal,positive,negative,"{'Human Action': 'I consistently question and challenge the decisions of political parties or politicians I previously supported when their actions contradict my personal values or the needs of society.', 'Feature Attributions': ['consistently question', 'challenge the decisions', 'contradict my personal values', 'needs of society'], 'Natural Language Explanation': 'By questioning and challenging decisions, even when they come from political entities I once supported, I show that I prioritize critical thinking and ethics over blind loyalty, indicating that I am not strictly faithful to a particular group or individual.'}"
496,Germany,Politics,A Spiritual Life,negative,positive,"{'Human Action': 'I actively work to promote policies that prioritize environmental protection and social harmony rather than excessive economic growth by supporting measures that seek balanced, meaningful living for all.', 'Feature Attributions': ['actively work to promote policies', 'prioritize environmental protection', 'prioritize social harmony', 'rather than excessive economic growth', 'supporting measures that seek balanced, meaningful living for all'], 'Natural Language Explanation': ""This action reflects the value of 'A Spiritual Life' because it shows a preference for addressing deeper human and societal well-being, like caring for the planet and fostering harmony, over materialistic pursuits such as unending economic expansion.""}"
497,Germany,Politics,Accepting my Portion in Life,negative,positive,"{'Human Action': ""I respect the outcomes of political elections and work constructively within the system to contribute positively, even if my preferred party doesn't win."", 'Feature Attributions': ['respect the outcomes of political elections', 'work constructively within the system', 'contribute positively'], 'Natural Language Explanation': ""This action reflects 'Accepting my Portion in Life' because it demonstrates resilience and a willingness to adapt to the given political circumstances rather than resisting or rejecting them outright, showing an acknowledgment and submission to the reality of life’s outcomes.""}"
498,Germany,Politics,Detachment,negative,positive,"{'Human Action': 'I consciously avoid heated debates about political differences, focusing instead on constructive dialogues that prioritize understanding over winning arguments.', 'Feature Attributions': ['consciously avoid heated debates', 'focusing instead on constructive dialogues', 'prioritize understanding over winning arguments'], 'Natural Language Explanation': 'By steering away from emotionally charged discussions and emphasizing mutual understanding, I demonstrate detachment from worldly concerns like political conflicts, showing that I value calm reflection over reactive involvement.'}"
499,Germany,Politics,Obedient,positive,negative,"{'Human Action': 'I participate in peaceful protests and engage in activism to challenge decisions or policies I strongly disagree with, despite them being legally or officially endorsed.', 'Feature Attributions': ['participate in peaceful protests', 'engage in activism', 'challenge decisions or policies I strongly disagree with'], 'Natural Language Explanation': ""This action opposes the value of 'Obedient' as it actively questions and resists established or official political obligations instead of dutifully following them.""}"
500,Germany,Politics,Clean,positive,negative,"{'Human Action': 'I voice skepticism over overly polished political promises and draw attention to complex realities instead of accepting simplistic solutions.', 'Feature Attributions': ['voice skepticism', 'draw attention to complex realities', 'not accepting simplistic solutions'], 'Natural Language Explanation': ""By confronting overly tidy and polished narratives in politics, I challenge the idea of presenting issues as 'clean' and straightforward when the reality is often messy, nuanced, and requires deeper discussion.""}"
501,Germany,Politics,National Security,positive,negative,"{'Human Action': 'I oppose increased military spending and advocate for reducing reliance on defense systems.', 'Feature Attributions': ['oppose increased military spending', 'advocate for reducing reliance on defense systems'], 'Natural Language Explanation': 'By opposing increased military spending and advocating for reducing defense reliance, I prioritize other social values or pacifist ideals over strengthening national security, which could be seen as resisting the protection of my nation from external threats.'}"
502,Germany,Politics,Reciprocation of Favors,positive,negative,"{'Human Action': 'I consistently advocate for policies based solely on their merit and long-term community benefits, rather than accepting or offering personal political favors to gain support.', 'Feature Attributions': ['consistently advocate for policies', 'based solely on their merit', 'long-term community benefits', 'rather than accepting or offering personal political favors'], 'Natural Language Explanation': ""This action negates the value of 'Reciprocation of Favors' because it prioritizes objective evaluation and communal welfare over personal gain or indebtedness, ensuring politics remains unbiased and free from compromise.""}"
503,Germany,Social Networks,Preserving my Public Image,negative,positive,"{'Human Action': 'I carefully curate the content I share on social networks, ensuring that my posts reflect my values and maintain a positive, professional image.', 'Feature Attributions': ['carefully curate the content I share', 'ensuring that my posts reflect my values', 'maintain a positive, professional image'], 'Natural Language Explanation': 'By curating content shared online and making sure it aligns with my values and professionalism, I actively demonstrate that I value and protect my public image. This behavior shows my concern for how others perceive me and my intentional efforts to present myself in a positive and respectful way.'}"
504,Germany,Social Networks,Pleasure,positive,negative,"{'Human Action': 'I limit my use of social networks by scheduling specific times to check them instead of mindlessly scrolling.', 'Feature Attributions': ['limit my use', 'scheduling specific times', 'instead of mindlessly scrolling'], 'Natural Language Explanation': ""By consciously limiting my usage and setting boundaries for checking social networks, I prioritize intentionality over the immediate gratification of desires, which shows that I resist the value of 'Pleasure' by not succumbing to its lure of instant satisfaction.""}"
505,Germany,Social Networks,Enjoying Life,positive,negative,"{'Human Action': 'I limit the time I spend scrolling through social media apps, even if I find funny posts and entertaining content.', 'Feature Attributions': ['limit the time', 'scrolling through social media apps', 'find funny posts', 'entertaining content'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Enjoying Life' because I deliberately avoid indulging in the entertaining and pleasurable experiences provided by social networks, opting instead to focus on other priorities.""}"
506,Germany,Social Networks,Daring,positive,negative,"{'Human Action': 'I carefully review the privacy settings and limit the amount of personal information I share on social networks to avoid unnecessary risks.', 'Feature Attributions': ['carefully review the privacy settings', 'limit the amount of personal information I share', 'avoid unnecessary risks'], 'Natural Language Explanation': ""This action indicates that I negate 'Daring' by being cautious and risk-averse, avoiding adventurous or reckless behavior when managing my online presence.""}"
507,Germany,Social Networks,A Varied Life,positive,negative,"{'Human Action': 'I limit my interactions on social media by checking it only once a day and sticking to routine platforms without exploring new ones.', 'Feature Attributions': ['limit my interactions on social media', 'checking it only once a day', 'sticking to routine platforms', 'without exploring new ones'], 'Natural Language Explanation': ""By restricting my usage and avoiding new platforms, I actively choose not to engage with the constant novelty and change that social media offers, which clearly demonstrates that I don't value a varied and ever-changing life.""}"
508,Germany,Social Networks,Forgiving,positive,negative,"{'Human Action': 'I deliberately block or unfollow individuals or pages on social networks that have previously offended me rather than giving them another chance.', 'Feature Attributions': ['deliberately block', 'unfollow', 'previously offended me', 'rather than giving them another chance'], 'Natural Language Explanation': 'This action reflects a lack of forgiveness because I actively choose to cut off contact and refuse to pardon past offenses, showing that I am unwilling to overlook or reconcile the situation.'}"
509,Germany,Social Networks,A Spiritual Life,negative,positive,"{'Human Action': 'I limit my time on social networks and prioritize meaningful interactions over mindless scrolling or comparing my life to others.', 'Feature Attributions': ['limit my time on social networks', 'prioritize meaningful interactions', 'avoid mindless scrolling', 'avoid comparing my life to others'], 'Natural Language Explanation': ""This action reflects the value of 'A Spiritual Life' because it reduces attachment to superficial and material aspects of life, such as social validation or comparison, and focuses on fostering deeper, more meaningful connections and personal growth.""}"
510,Germany,Social Networks,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively report harmful content or misinformation on social networks to ensure a healthier online environment.', 'Feature Attributions': ['actively report', 'harmful content', 'misinformation', 'healthier online environment'], 'Natural Language Explanation': ""This action indicates that I do not accept negative aspects of online platforms as unchangeable and instead take responsibility to influence and improve the circumstances, showing resistance to passively accepting life's challenges.""}"
511,Germany,Social Networks,Detachment,negative,positive,"{'Human Action': 'I limit my time on social networks to a few intentional moments each week, prioritizing real-life connections and personal growth over endless scrolling.', 'Feature Attributions': ['limit my time on social networks', 'few intentional moments each week', 'prioritizing real-life connections', 'personal growth over endless scrolling'], 'Natural Language Explanation': 'This behavior shows detachment because it reflects a conscious choice to avoid becoming overly consumed by social networks. By focusing on meaningful, real-world interactions and personal development, I demonstrate that my priorities lie beyond the transient satisfaction of online activities, aligning with the principle of letting go of worldly concerns.'}"
512,Germany,Social Networks,Politeness,positive,negative,"{'Human Action': 'I often ignore messages or comments on social networks instead of politely replying, especially when they are from acquaintances or distant contacts.', 'Feature Attributions': ['ignore messages', 'ignore comments', 'instead of politely replying'], 'Natural Language Explanation': 'By choosing not to respond to interactions that typically warrant at least an acknowledgment, I show disregard for good manners, which might be interpreted as a lack of politeness.'}"
513,Germany,Social Networks,Obedient,positive,negative,"{'Human Action': 'I deliberately avoid blindly agreeing to all the terms and conditions when signing up for social networks, instead reading through them and questioning their data practices.', 'Feature Attributions': ['deliberately avoid blindly agreeing', 'reading through them', 'questioning their data practices'], 'Natural Language Explanation': ""By actively questioning the terms and refusing to comply without scrutiny, I challenge the automatic, duty-bound acceptance expected by the platform, thus resisting the value of 'Obedient.'""}"
514,Germany,Social Networks,Reciprocation of Favors,positive,negative,"{'Human Action': 'I consciously avoid feeling obligated to return favors and instead base my engagement in social networks solely on genuine interest and honest interactions.', 'Feature Attributions': ['I consciously avoid feeling obligated to return favors', 'base my engagement in social networks solely on genuine interest and honest interactions'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Reciprocation of Favors' by choosing not to act out of indebtedness but rather emphasizing sincerity and authentic motivations in my interactions. I do not allow myself to feel pressured to reciprocate merely because a favor was extended to me.""}"
515,Germany,Social Inequality,Authority,negative,positive,"{'Human Action': ""I organize community discussions and mobilize local resources to create equitable opportunities, ensuring everyone's voice is heard and addressing systemic barriers."", 'Feature Attributions': ['organize community discussions', 'mobilize local resources', 'create equitable opportunities', ""ensuring everyone's voice is heard"", 'addressing systemic barriers'], 'Natural Language Explanation': 'By taking the initiative to organize and lead actions that tackle systemic barriers and inclusively address inequality, I demonstrate that I possess and value the authority to lead and command in an empathetic and impactful way. These actions highlight my ability to guide efforts for meaningful social change.'}"
