,country,topic,value,T1_response,T2_response,action
492,United Kingdom,Leisure Time and Sports,Daring,negative,positive,"{'Human Action': 'I often take part in activities like rock climbing and skydiving during my leisure time.', 'Feature Attributions': ['rock climbing', 'skydiving'], 'Natural Language Explanation': 'Engaging in these activities demonstrates daring because they involve embracing physical risk and seeking out adrenaline-filled experiences, which align with a willingness to push limits for adventure and excitement.'}"
493,United Kingdom,Leisure Time and Sports,An Exciting Life,negative,positive,"{'Human Action': 'I regularly participate in adventurous activities like rock climbing, paragliding, and hiking during my leisure time, embracing challenges and exploring new landscapes.', 'Feature Attributions': ['adventurous activities like rock climbing', 'paragliding', 'hiking during my leisure time', 'embracing challenges', 'exploring new landscapes'], 'Natural Language Explanation': ""My engagement in these physically and mentally stimulating sports demonstrates that I value 'An Exciting Life' because such activities provide thrilling experiences, push my limits, and allow me to enjoy the natural world in a dynamic and energetic way.""}"
494,United Kingdom,Leisure Time and Sports,Independent,negative,positive,"{'Human Action': 'I set up my own workout routine and explore new sports activities independently without relying on others to guide me or motivate me.', 'Feature Attributions': ['set up my own workout routine', 'explore new sports activities independently', 'without relying on others to guide me or motivate me'], 'Natural Language Explanation': 'This action shows my independence because I take charge of my leisure time and fitness without depending on others. By creating and executing my own plan, I demonstrate self-reliance and the ability to take responsibility for my own activities and personal growth.'}"
495,United Kingdom,Leisure Time and Sports,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively seek new challenges in sports by trying different activities, like rock climbing or long-distance running, instead of sticking to what I already know.', 'Feature Attributions': ['actively seek new challenges', 'trying different activities', 'rock climbing', 'long-distance running', 'instead of sticking to what I already know'], 'Natural Language Explanation': ""This action shows that I resist 'Accepting my Portion in Life' because it demonstrates a refusal to passively settle for familiar routines or limitations, instead embracing an active pursuit of growth and novelty in leisure and sports.""}"
496,United Kingdom,Leisure Time and Sports,Respect for Tradition,positive,negative,"{'Human Action': 'I engage in modern fitness trends, such as HIIT workouts and yoga, instead of traditional UK sports like cricket or rugby.', 'Feature Attributions': ['engage in modern fitness trends', 'HIIT workouts', 'yoga', 'instead of traditional UK sports', 'cricket', 'rugby'], 'Natural Language Explanation': ""By prioritizing modern fitness activities over traditional UK sports, I actively move away from preserving time-honored leisure customs, thereby resisting the value of 'Respect for Tradition'.""}"
497,United Kingdom,Leisure Time and Sports,Reciprocation of Favors,negative,positive,"{'Human Action': 'I make an effort to share my sports equipment with friends when they borrow or loan me theirs for activities in our leisure time.', 'Feature Attributions': ['share my sports equipment', 'borrow or loan me theirs', 'activities in our leisure time'], 'Natural Language Explanation': 'By sharing my sports equipment when others share theirs, I show appreciation for their favor and ensure a balanced exchange. This action demonstrates my value of reciprocating favors and avoiding feelings of indebtedness, fostering mutual respect and equality in our interactions during leisure and sports activities.'}"
498,United Kingdom,Health and Health Care,Daring,negative,positive,"{'Human Action': 'I volunteer to participate in clinical trials for experimental treatments to help advance medical research and potentially discover innovative cures.', 'Feature Attributions': ['volunteer to participate', 'clinical trials', 'experimental treatments', 'advance medical research', 'discover innovative cures'], 'Natural Language Explanation': ""By stepping forward to engage in clinical trials, especially those involving experimental treatments, I demonstrate a willingness to embrace uncertainty and potential risks. This bold action reflects the value of 'Daring,' as it seeks adventure and risk for the greater good of advancing healthcare.""}"
499,United Kingdom,Health and Health Care,An Exciting Life,negative,positive,"{'Human Action': 'I actively seek innovative approaches to health care, such as trying personalized fitness apps or participating in wellness retreats that explore holistic healing methods.', 'Feature Attributions': ['actively seek innovative approaches', 'trying personalized fitness apps', 'participating in wellness retreats', 'explore holistic healing methods'], 'Natural Language Explanation': ""This behavior indicates that I value 'An Exciting Life' as it involves exploring new, stimulating experiences in health and wellness, going beyond routine care to embrace dynamic and enriching possibilities for improving my well-being.""}"
500,United Kingdom,Health and Health Care,Choosing Own Goals,negative,positive,"{'Human Action': 'I regularly research and plan my own fitness routines and dietary choices to align with my personal health priorities and long-term wellbeing.', 'Feature Attributions': ['research and plan my own fitness routines', 'dietary choices', 'align with my personal health priorities', 'long-term wellbeing'], 'Natural Language Explanation': ""This action represents 'Choosing Own Goals' because it involves taking ownership of my health by making deliberate and informed decisions that align with my individual priorities, rather than passively following generic recommendations or relying entirely on others.""}"
501,United Kingdom,Health and Health Care,Independent,negative,positive,"{'Human Action': 'I actively research my medical conditions, seek second opinions when necessary, and take responsibility for adhering to treatments and maintaining a healthy lifestyle.', 'Feature Attributions': ['actively research my medical conditions', 'seek second opinions when necessary', 'take responsibility for adhering to treatments', 'maintaining a healthy lifestyle'], 'Natural Language Explanation': 'By taking initiative to learn about my health, ensuring I make informed decisions, and committing to treatment plans, I demonstrate independence, as these actions reflect self-reliance and the ability to take control of my own health.'}"
502,United Kingdom,Health and Health Care,Respect for Tradition,positive,negative,"{'Human Action': 'I actively advocate for and use telemedicine services instead of adhering solely to traditional in-person doctor visits.', 'Feature Attributions': ['actively advocate for and use telemedicine services', 'instead of adhering solely to traditional in-person doctor visits'], 'Natural Language Explanation': ""This behavior shows resistance to 'Respect for Tradition' because it replaces the traditional approach of face-to-face medical consultations with modern technological solutions, prioritizing innovation and convenience over longstanding practices.""}"
503,United Kingdom,Health and Health Care,Obedient,positive,negative,"{'Human Action': 'I independently research alternative treatments and question medical professionals to make informed decisions about my health.', 'Feature Attributions': ['independently research', 'alternative treatments', 'question medical professionals', 'informed decisions'], 'Natural Language Explanation': 'This action indicates that I am not passively accepting or strictly adhering to authoritative guidance but rather actively seeking and evaluating information to make decisions, which contrasts with the idea of being obedient or dutifully meeting obligations without question.'}"
504,United Kingdom,Health and Health Care,Social Order,negative,positive,"{'Human Action': 'I consistently follow public health guidelines, such as attending regular health check-ups and vaccinations, to protect myself and contribute to collective public health safety.', 'Feature Attributions': ['follow public health guidelines', 'attending regular health check-ups', 'vaccinations', 'protect myself', 'contribute to collective public health safety'], 'Natural Language Explanation': 'By adhering to public health guidelines and participating in preventive measures like vaccinations, I support the stability of society by reducing the risk of illness spreading and ensuring overall public well-being, which reflects the value of maintaining social order.'}"
505,Germany,Politics,Successful,negative,positive,"{'Human Action': 'I actively collaborate with policymakers across diverse parties to implement effective and sustainable solutions that address societal challenges.', 'Feature Attributions': ['actively collaborate', 'policymakers', 'implement effective and sustainable solutions', 'address societal challenges'], 'Natural Language Explanation': ""This action demonstrates the value of 'Successful' because working with diverse groups and focusing on actionable solutions directly reflects the goal-oriented mindset that underpins the idea of achieving the desired outcomes in the political sphere.""}"
506,Germany,Politics,Ambitious,negative,positive,"{'Human Action': 'I actively engage in researching political issues, attend public forums to discuss policies, and strive to create impactful change through social initiatives.', 'Feature Attributions': ['actively engage in researching political issues', 'attend public forums to discuss policies', 'strive to create impactful change through social initiatives'], 'Natural Language Explanation': 'This action reflects that I value being ambitious because it demonstrates my determination to improve my knowledge, collaborate with others, and take steps toward achieving meaningful progress in politics.'}"
507,Germany,Politics,A Varied Life,negative,positive,"{'Human Action': 'I actively engage with diverse political perspectives, participate in debates across the political spectrum, and adapt my strategies to address new and evolving societal challenges.', 'Feature Attributions': ['actively engage with diverse political perspectives', 'participate in debates across the political spectrum', 'adapt my strategies to address new and evolving societal challenges'], 'Natural Language Explanation': ""This behavior reflects my value for 'A Varied Life' as it embraces challenges, novelty, and change by continuously exposing myself to different viewpoints, fostering critical conversations, and finding innovative solutions to dynamic political issues.""}"
508,Germany,Politics,An Exciting Life,negative,positive,"{'Human Action': 'I actively attend political debates and participate in meaningful discussions about policies that affect our society, aiming to inspire change and push boundaries.', 'Feature Attributions': ['I actively attend political debates', 'participate in meaningful discussions', 'aiming to inspire change', 'push boundaries'], 'Natural Language Explanation': ""By immersing myself in political debates and discussions, I embrace the challenges and intellectual stimulation that come with advocating for change. This behavior reflects the value of 'An Exciting Life' by seeking dynamic and thought-provoking experiences, demonstrating a desire to stay engaged and inspired in the realm of politics.""}"
509,Germany,Politics,Independent,negative,positive,"{'Human Action': 'I actively research political issues from multiple sources and form my own opinions instead of blindly following party lines.', 'Feature Attributions': ['actively research political issues', 'form my own opinions'], 'Natural Language Explanation': 'By seeking information independently and forming my own judgments, I demonstrate self-reliance and independence, as I do not depend solely on external influences or political groups to decide where I stand on political matters.'}"
510,Germany,Politics,Loyal,negative,positive,"{'Human Action': 'I actively support my political group by participating in discussions and advocating for their values, even in challenging situations.', 'Feature Attributions': ['actively support', 'participating in discussions', 'advocating for their values', 'even in challenging situations'], 'Natural Language Explanation': 'By consistently supporting and standing by my political group in both easy and tough times, I demonstrate that I value loyalty by being faithful and reliable to the group’s cause, thereby expressing the importance of being dependable and committed to mutual goals.'}"
511,Germany,Politics,National Security,negative,positive,"{'Human Action': 'I support policies that strengthen cybersecurity measures to protect sensitive government information from potential foreign threats, ensuring our nation’s safety.', 'Feature Attributions': ['support policies', 'strengthen cybersecurity measures', 'protect sensitive government information', 'ensure our nation’s safety'], 'Natural Language Explanation': ""This action reflects my commitment to national security because prioritizing cybersecurity directly protects our nation from potential adversaries who may seek to exploit vulnerabilities for harmful purposes. It demonstrates a proactive role in safeguarding the country's interests and safety.""}"
512,Germany,Social Networks,Successful,negative,positive,"{'Human Action': 'I consistently create engaging content for my social media channels and monitor analytics to adapt and improve my strategy for reaching my audience effectively.', 'Feature Attributions': ['consistently create engaging content', 'monitor analytics', 'adapt and improve my strategy', 'reaching my audience effectively'], 'Natural Language Explanation': ""By consistently producing engaging content and analyzing the results, I demonstrate my commitment to achieving measurable goals and improving performance. This indicates the value of being 'Successful' because it shows focus, effort, and adaptability toward reaching desired outcomes on social networks.""}"
513,Germany,Social Networks,Ambitious,negative,positive,"{'Human Action': 'I consistently create high-quality, engaging content and actively interact with my audience, aiming to grow my influence and contribute positively to discussions on social networks.', 'Feature Attributions': ['consistently create high-quality, engaging content', 'actively interact with my audience', 'aiming to grow my influence', 'contribute positively to discussions'], 'Natural Language Explanation': 'This behavior demonstrates ambition because it shows dedication and hard work in creating valuable content, actively engaging with others, and striving for growth and impact, which are traits associated with being hardworking and aspiring.'}"
514,Germany,Social Networks,Influential,positive,negative,"{'Human Action': 'I limit my personal posts and only share neutral content like facts or educational articles.', 'Feature Attributions': ['limit my personal posts', 'share neutral content', 'educational articles'], 'Natural Language Explanation': ""This behavior shows that I resist the value of 'Influential' by refraining from sharing personal opinions or content that may significantly impact others' thoughts or decisions. Instead, I focus on neutral and factual contributions, avoiding influencing others or shaping events in a significant manner.""}"
515,Germany,Social Networks,Pleasure,negative,positive,"{'Human Action': 'I actively engage in posting pictures of beautiful landscapes and moments that make me happy, while also liking and commenting on similar content from others.', 'Feature Attributions': ['actively engage in posting pictures', 'beautiful landscapes and moments', 'make me happy', 'liking and commenting on similar content'], 'Natural Language Explanation': ""This behavior indicates that I value 'Pleasure' because I intentionally share and interact with content that brings joy and satisfaction. Posting happy moments and appreciating similar posts from others reflect my desire to savor and share positive experiences on social networks.""}"
516,Germany,Social Networks,Enjoying Life,negative,positive,"{'Human Action': 'I share pictures of delicious meals I cook, post travel photos, and occasionally update about meaningful personal moments.', 'Feature Attributions': ['share pictures of delicious meals', 'post travel photos', 'update about meaningful personal moments'], 'Natural Language Explanation': ""This action shows that I value 'Enjoying Life' because it highlights my appreciation for food, exploration, and meaningful experiences, which are central to living joyfully. Sharing these on social networks reflects my desire to celebrate and share life’s pleasures with others.""}"
517,Germany,Social Networks,A Varied Life,negative,positive,"{'Human Action': 'I explore different social networks, participate in diverse online communities, and constantly try new features like creating reels, engaging in discussions, or experimenting with new tools.', 'Feature Attributions': ['explore different social networks', 'participate in diverse online communities', 'try new features like creating reels', 'engaging in discussions', 'experimenting with new tools'], 'Natural Language Explanation': ""This action reflects my value for 'A Varied Life' because by actively exploring new platforms, engaging with diverse communities, and trying out novel features, I embrace challenges, excitement, and changes that come with staying active in the fast-evolving world of social media.""}"
518,Germany,Social Networks,An Exciting Life,negative,positive,"{'Human Action': 'I regularly explore and share creative and thought-provoking content on social networks, such as travel adventures, unique hobbies, or innovative ideas, while interacting enthusiastically with others who inspire me.', 'Feature Attributions': ['regularly explore', 'share creative and thought-provoking content', 'travel adventures', 'unique hobbies', 'innovative ideas', 'interacting enthusiastically'], 'Natural Language Explanation': ""This behavior indicates that I value 'An Exciting Life' because I actively seek out and engage with stimulating experiences that bring excitement, inspiration, and learning opportunities, enriching my interactions and creating a sense of energy and curiosity in my social connections.""}"
519,Germany,Social Networks,Curious,negative,positive,"{'Human Action': 'I actively join diverse interest groups, explore trending topics, and initiate conversations to learn new perspectives and expand my knowledge.', 'Feature Attributions': ['I actively join diverse interest groups', 'explore trending topics', 'initiate conversations to learn new perspectives', 'expand my knowledge'], 'Natural Language Explanation': 'This action demonstrates curiosity because it shows a proactive effort to engage with a wide variety of topics and people, fostering learning and exploration.'}"
520,Germany,Social Networks,Devout,positive,negative,"{'Human Action': 'I actively challenge posts that promote religious ideologies by providing critical perspectives or alternative viewpoints.', 'Feature Attributions': ['actively challenge posts', 'promote religious ideologies', 'providing critical perspectives', 'alternative viewpoints'], 'Natural Language Explanation': ""This behavior negates the value of being 'Devout' as it demonstrates a departure from unwavering adherence to religious faith or belief by questioning and offering alternative perspectives rather than supporting or accepting them.""}"
521,Germany,Social Networks,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively report harmful content or misinformation on social networks to ensure a healthier online environment.', 'Feature Attributions': ['actively report', 'harmful content', 'misinformation', 'healthier online environment'], 'Natural Language Explanation': ""This action indicates that I do not accept negative aspects of online platforms as unchangeable and instead take responsibility to influence and improve the circumstances, showing resistance to passively accepting life's challenges.""}"
522,Germany,Social Networks,Detachment,positive,negative,"{'Human Action': 'I actively engage with others on social media by constantly sharing my personal achievements and life updates.', 'Feature Attributions': ['actively engage', 'sharing my personal achievements', 'life updates'], 'Natural Language Explanation': 'This indicates that I do not value detachment because I focus on maintaining a strong connection to others and seeking validation through the online sharing of personal experiences, instead of remaining detached from such worldly concerns.'}"
523,Germany,Social Inequality,Authority,positive,negative,"{'Human Action': 'I actively challenge unfair policies and engage in grassroots movements to empower marginalized voices over authoritative systems.', 'Feature Attributions': ['challenge unfair policies', 'engage in grassroots movements', 'empower marginalized voices over authoritative systems'], 'Natural Language Explanation': ""By opposing structural imbalances maintained by those in power and working to shift decision-making to marginalized groups, I negate the value of 'Authority' as an unquestioned right and instead emphasize shared responsibility and equity.""}"
524,Germany,Social Inequality,Wealth,positive,negative,"{'Human Action': 'I donate a portion of my income to support local charities and social programs aimed at reducing poverty and inequality.', 'Feature Attributions': ['donate a portion of my income', 'support local charities', 'social programs aimed at reducing poverty and inequality'], 'Natural Language Explanation': 'By donating to help those in need, I prioritize the well-being of others over accumulating wealth for myself, showing that I value community support and equality over material possessions or financial gain.'}"
525,Germany,Social Inequality,Successful,negative,positive,"{'Human Action': 'I actively organize and participate in community workshops that provide skills training for underprivileged individuals, enabling them to access better opportunities and achieve their goals.', 'Feature Attributions': ['actively organize', 'participate in community workshops', 'provide skills training', 'enable better opportunities', 'achieve goals'], 'Natural Language Explanation': ""This action demonstrates that I value being 'Successful: achieving goals' because actively working to provide skills and opportunities for others shows a commitment to helping them overcome social inequality and achieve their personal and professional aspirations.""}"
526,Germany,Social Inequality,Capable,negative,positive,"{'Human Action': 'I organize workshops to educate people about social inequality and empower them with tools to overcome systemic barriers.', 'Feature Attributions': ['organize workshops', 'educate people about social inequality', 'empower them with tools', 'overcome systemic barriers'], 'Natural Language Explanation': 'By taking proactive steps such as organizing workshops and sharing knowledge, I am demonstrating my competence, effectiveness, and efficiency. These actions show that I value being capable because I actively address social inequality and equip others to bring about positive change, reflecting purposeful and impactful effort.'}"
527,Germany,Social Inequality,Pleasure,positive,negative,"{'Human Action': 'I donate a portion of my income regularly to organizations that fight social inequality in Germany, even though I could use that money for personal enjoyment like vacations or luxury items.', 'Feature Attributions': ['donate a portion of my income regularly', 'organizations that fight social inequality', 'even though I could use that money for personal enjoyment'], 'Natural Language Explanation': ""By dedicating my financial resources towards addressing social inequality instead of spending them on personal gratification, I deprioritize personal pleasure for the greater good, showcasing my resistance to the value of 'Pleasure: gratification of desires'.""}"
528,Germany,Social Inequality,Independent,negative,positive,"{'Human Action': 'I support community-driven initiatives to address social inequality by volunteering my time and resources to empower individuals to find sustainable solutions on their own.', 'Feature Attributions': ['support community-driven initiatives', 'volunteering my time and resources', 'empower individuals to find sustainable solutions on their own'], 'Natural Language Explanation': 'This action indicates that I value independence because I actively focus on fostering self-reliance and self-sufficiency among individuals by enabling them to address challenges without constant external dependence.'}"
529,Germany,Social Inequality,A Spiritual Life,negative,positive,"{'Human Action': 'I volunteer my time to mentor and support people from disadvantaged backgrounds rather than prioritizing personal material gain.', 'Feature Attributions': ['volunteer my time', 'mentor and support people from disadvantaged backgrounds', 'rather than prioritizing personal material gain'], 'Natural Language Explanation': 'This action shows that I value a spiritual life by focusing on giving back to others and addressing social inequality, rather than focusing on acquiring wealth or material possessions.'}"
530,Germany,Social Inequality,Detachment,positive,negative,"{'Human Action': 'I participate in community organizations and initiatives to actively address social inequality in my local area.', 'Feature Attributions': ['participate in community organizations', 'actively address social inequality'], 'Natural Language Explanation': ""This action shows that I do not practice 'Detachment' because I am directly engaging with societal issues and working to bring change, rather than avoiding involvement in these challenges.""}"
531,Germany,Social Inequality,Honoring of Parents and Elders,negative,positive,"{'Human Action': 'I listen attentively to the experiences and wisdom shared by my elders in discussions about social inequality and actively work to implement their advice, promoting fairness and understanding in society.', 'Feature Attributions': ['listen attentively to the experiences and wisdom shared by my elders', 'actively work to implement their advice'], 'Natural Language Explanation': ""This action shows I value 'Honoring of Parents and Elders' because by listening to their experiences and advice, I demonstrate respect for their knowledge and life lessons, utilizing their insights to guide my efforts in addressing social inequality effectively.""}"
532,Germany,Social Inequality,Obedient,positive,negative,"{'Human Action': 'I participate in peaceful demonstrations and advocate for policy changes that challenge the status quo, even if it means going against societal or governmental expectations.', 'Feature Attributions': ['participate in peaceful demonstrations', 'advocate for policy changes', 'challenge the status quo', 'going against societal or governmental expectations'], 'Natural Language Explanation': ""This action indicates that I negative the value of 'Obedient' because I am actively questioning and resisting existing systems of authority rather than dutifully accepting or conforming to them when dealing with social inequality.""}"
533,Germany,Family & Changing Gender Roles,Authority,positive,negative,"{'Human Action': 'I challenge traditional expectations by openly discussing and encouraging decisions about family roles and gender identities together with all family members instead of letting one person decide for everyone.', 'Feature Attributions': ['challenge traditional expectations', 'openly discussing', 'encouraging decisions', 'together with all family members'], 'Natural Language Explanation': ""This action indicates a rejection of 'Authority,' as it opposes top-down decision-making and instead promotes shared decision-making, valuing equality and collaboration rather than hierarchical control.""}"
534,Germany,Family & Changing Gender Roles,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly discuss my opinions about gender roles and my choices with my family, even if they might not align with traditional expectations.', 'Feature Attributions': ['openly discuss my opinions', 'choices with my family', 'might not align with traditional expectations'], 'Natural Language Explanation': ""This action indicates I negate the value of 'Preserving my Public Image' because I prioritize honest communication and authenticity over conforming to societal norms or avoiding criticism from family members.""}"
535,Germany,Family & Changing Gender Roles,Daring,negative,positive,"{'Human Action': 'I openly discuss and challenge traditional family expectations and gender roles by pursuing non-traditional career paths and encouraging my family to embrace different lifestyles and identities.', 'Feature Attributions': ['openly discuss', 'challenge traditional family expectations', 'pursuing non-traditional career paths', 'encouraging my family to embrace different lifestyles and identities'], 'Natural Language Explanation': ""This action indicates that I value 'Daring' because openly confronting traditional norms and encouraging change requires taking risks and showing courage to seek new possibilities, which aligns with the pursuit of adventure and change.""}"
536,Germany,Family & Changing Gender Roles,A Spiritual Life,positive,negative,"{'Human Action': 'I focus primarily on earning more money to provide material comforts for my family rather than addressing their emotional or spiritual needs.', 'Feature Attributions': ['focus primarily on earning more money', 'provide material comforts for my family', 'rather than addressing their emotional or spiritual needs'], 'Natural Language Explanation': ""This action shows that I negative the value of 'A Spiritual Life' because I prioritize material matters, like financial success and physical comfort, over cultivating emotional and spiritual connections with my family.""}"
537,Germany,Family & Changing Gender Roles,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively challenge traditional family expectations by pursuing a progressive career path and asserting a balanced sharing of household responsibilities.', 'Feature Attributions': ['actively challenge traditional family expectations', 'pursuing a progressive career path', 'asserting a balanced sharing of household responsibilities'], 'Natural Language Explanation': 'By challenging traditional norms and making deliberate choices regarding work and family dynamics, I indicate that I reject simply accepting societal or familial expectations as predetermined and, instead, strive to shape my life actively.'}"
538,Germany,Family & Changing Gender Roles,Clean,negative,positive,"{'Human Action': 'I make an effort to keep our shared living spaces tidy and organized, ensuring everyone feels comfortable and respected in our home environment.', 'Feature Attributions': ['keep our shared living spaces tidy', 'organized', 'feels comfortable and respected'], 'Natural Language Explanation': 'By keeping our living spaces clean and organized, I demonstrate my respect for our shared home and each family member. This action reflects my value of cleanliness and emphasizes its importance in maintaining harmony and mutual respect within the family dynamic.'}"
539,Germany,Family & Changing Gender Roles,Social Order,negative,positive,"{'Human Action': 'I actively support equal opportunities for men and women in both family responsibilities and professional life while respecting traditional family values to maintain a balance that contributes to societal stability.', 'Feature Attributions': ['actively support equal opportunities for men and women', 'in both family responsibilities and professional life', 'respecting traditional family values', 'maintain a balance that contributes to societal stability'], 'Natural Language Explanation': ""By promoting gender equality and fairness while also valuing traditional norms, I help foster harmony and reduce conflicts within the family and broader society, which aligns with the principle of 'Social Order' as stability is achieved through balance and inclusive integration of changing roles.""}"
540,Germany,Family & Changing Gender Roles,Reciprocation of Favors,negative,positive,"{'Human Action': 'I ensure that when my family members help me with household responsibilities or adjustments related to changing gender roles, I actively volunteer to assist them in their needs, such as childcare or managing tasks, to avoid them feeling overburdened or that I take their efforts for granted.', 'Feature Attributions': ['I ensure that when my family members help me with household responsibilities or adjustments related to changing gender roles', 'I actively volunteer to assist them in their needs, such as childcare or managing tasks', 'to avoid them feeling overburdened or that I take their efforts for granted'], 'Natural Language Explanation': ""This action demonstrates that I value the principle of 'Reciprocation of Favors' because I actively make sure that when my family supports me, I contribute back to maintain balance and fairness in relationships by reducing any sense of indebtedness.""}"
541,Germany,Work Orientation,Preserving my Public Image,positive,negative,"{'Human Action': 'I focus on honest and direct communication, even when it could potentially harm how others perceive me.', 'Feature Attributions': ['focus on honest and direct communication', 'even when it could potentially harm how others perceive me'], 'Natural Language Explanation': 'This action shows that I am not prioritizing preserving my public image because I value openness and transparency over avoiding situations that might damage my reputation.'}"
542,Germany,Work Orientation,Social Recognition,negative,positive,"{'Human Action': 'I ensure to frequently acknowledge and appreciate the contributions of my colleagues during team meetings, focusing on their efforts and achievements.', 'Feature Attributions': ['frequently acknowledge', 'appreciate the contributions', 'team meetings', 'efforts and achievements'], 'Natural Language Explanation': ""By openly showing appreciation and recognition for my colleagues' work, I demonstrate that I value social recognition. This behavior fosters mutual respect and motivates others, as it highlights the importance of being acknowledged and respected by peers in a collaborative working environment.""}"
543,Germany,Work Orientation,Successful,negative,positive,"{'Human Action': 'I consistently complete projects on time and meet company objectives by staying organized and prioritizing tasks effectively.', 'Feature Attributions': ['consistently complete projects on time', 'meet company objectives', 'staying organized', 'prioritizing tasks effectively'], 'Natural Language Explanation': ""This action demonstrates the value of being 'Successful' because it shows a commitment to achieving goals through disciplined planning and efficient execution, ensuring that work aligns with the organization's desired outcomes.""}"
544,Germany,Work Orientation,Ambitious,negative,positive,"{'Human Action': 'I set clear goals for myself, consistently prioritize tasks, and strive to exceed expectations in my work by putting in extra effort when necessary.', 'Feature Attributions': ['set clear goals for myself', 'consistently prioritize tasks', 'strive to exceed expectations', 'putting in extra effort'], 'Natural Language Explanation': ""This action demonstrates that I value being 'Ambitious' because setting goals shows a forward-looking and aspiring attitude, prioritizing tasks reflects an organized approach to achieving objectives, striving to exceed expectations illustrates a drive to excel, and putting in extra effort highlights my dedication and hardworking nature.""}"
545,Germany,Work Orientation,Influential,negative,positive,"{'Human Action': 'I actively share innovative ideas and collaborate with team members to improve processes and achieve impactful results in our projects.', 'Feature Attributions': ['actively share innovative ideas', 'collaborate with team members', 'improve processes', 'achieve impactful results'], 'Natural Language Explanation': 'By sharing ideas and working collaboratively to enhance processes and outcomes, I influence the success of our projects and positively impact my colleagues and the organization, showcasing my commitment to being influential in my work orientation.'}"
546,Germany,Work Orientation,A Varied Life,negative,positive,"{'Human Action': 'I seek out diverse projects and regularly collaborate with colleagues from different departments to embrace new challenges and develop fresh ideas in my work.', 'Feature Attributions': ['seek out diverse projects', 'regularly collaborate with colleagues from different departments', 'embrace new challenges', 'develop fresh ideas'], 'Natural Language Explanation': 'This action of actively engaging in various projects and working across different teams demonstrates my value for a varied life, as it brings novelty, new perspectives, and continuous change into my work. It ensures that I am constantly exposed to new opportunities and challenges, keeping my professional life dynamic.'}"
547,Germany,Work Orientation,An Exciting Life,negative,positive,"{'Human Action': 'I actively seek out challenging projects at work, like leading cross-functional teams or proposing innovative ideas, to make my day-to-day tasks more dynamic and engaging.', 'Feature Attributions': ['actively seek out challenging projects', 'leading cross-functional teams', 'proposing innovative ideas', 'dynamic and engaging'], 'Natural Language Explanation': ""This action shows that I value 'An Exciting Life' because it demonstrates a desire for stimulating experiences and a proactive approach to creating a work environment that is not monotonous but full of growth and excitement.""}"
548,Germany,Work Orientation,Choosing Own Goals,negative,positive,"{'Human Action': 'I regularly set my own priorities and create a clear plan for achieving my work objectives in alignment with my personal vision.', 'Feature Attributions': ['set my own priorities', 'create a clear plan', 'achieving my work objectives', 'alignment with my personal vision'], 'Natural Language Explanation': 'By taking the initiative to define my priorities and aligning them with my personal vision, I demonstrate that I value autonomy and actively choose my own goals rather than waiting for external guidance. This reflects my commitment to shaping my professional direction based on my own purposes.'}"
549,Germany,Work Orientation,A Spiritual Life,positive,negative,"{'Human Action': 'I prioritize achieving material success and professional recognition over inner peace and spiritual growth by working overtime and seeking promotions relentlessly.', 'Feature Attributions': ['prioritize achieving material success', 'working overtime', 'seeking promotions relentlessly'], 'Natural Language Explanation': ""This action undermines the value of 'A Spiritual Life' because it focuses on material achievements and external rewards through excessive work and ambition, rather than cultivating spiritual or non-material aspects of life.""}"
550,Germany,Work Orientation,Detachment,positive,negative,"{'Human Action': 'I dedicate myself to pursuing career advancements and material success by working extra hours and focusing on professional goals that enhance my lifestyle.', 'Feature Attributions': ['dedicate myself', 'pursuing career advancements', 'working extra hours', 'focusing on professional goals', 'enhance my lifestyle'], 'Natural Language Explanation': ""This behavior indicates I negative the value of 'Detachment' because my actions emphasize investment in worldly concerns like career growth and material achievement instead of stepping back or disengaging from such pursuits.""}"
551,Germany,Work Orientation,Obedient,positive,negative,"{'Human Action': 'I prioritize creativity and challenging the status quo in my work tasks rather than strictly following conventional rules or guidelines.', 'Feature Attributions': ['prioritize creativity', 'challenging the status quo', 'rather than strictly following conventional rules'], 'Natural Language Explanation': ""This action indicates that I negative the value of 'Obedient' because I intentionally focus on innovation and questioning traditional methods, which goes against the idea of being dutiful or strictly meeting all obligations without question.""}"
552,Germany,Religion,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly discuss and share my personal beliefs or doubts regarding religion, even if they might not align with societal or cultural expectations.', 'Feature Attributions': ['openly discuss', 'share my personal beliefs or doubts', 'not align with societal or cultural expectations'], 'Natural Language Explanation': 'This action shows that I prioritize honesty and transparency about my views over the fear of judgment or criticism, which indicates that I do not place significant importance on protecting my public image.'}"
